,var1(t-10),var2(t-10),var3(t-10),var4(t-10),var5(t-10),var6(t-10),var7(t-10),var8(t-10),var9(t-10),var10(t-10),var1(t-9),var2(t-9),var3(t-9),var4(t-9),var5(t-9),var6(t-9),var7(t-9),var8(t-9),var9(t-9),var10(t-9),var1(t-8),var2(t-8),var3(t-8),var4(t-8),var5(t-8),var6(t-8),var7(t-8),var8(t-8),var9(t-8),var10(t-8),var1(t-7),var2(t-7),var3(t-7),var4(t-7),var5(t-7),var6(t-7),var7(t-7),var8(t-7),var9(t-7),var10(t-7),var1(t-6),var2(t-6),var3(t-6),var4(t-6),var5(t-6),var6(t-6),var7(t-6),var8(t-6),var9(t-6),var10(t-6),var1(t-5),var2(t-5),var3(t-5),var4(t-5),var5(t-5),var6(t-5),var7(t-5),var8(t-5),var9(t-5),var10(t-5),var1(t-4),var2(t-4),var3(t-4),var4(t-4),var5(t-4),var6(t-4),var7(t-4),var8(t-4),var9(t-4),var10(t-4),var1(t-3),var2(t-3),var3(t-3),var4(t-3),var5(t-3),var6(t-3),var7(t-3),var8(t-3),var9(t-3),var10(t-3),var1(t-2),var2(t-2),var3(t-2),var4(t-2),var5(t-2),var6(t-2),var7(t-2),var8(t-2),var9(t-2),var10(t-2),var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var9(t-1),var10(t-1),var1(t),var2(t),var3(t),var4(t),var5(t),var6(t),var7(t),var8(t),var9(t),var10(t)
36,27.0,0.30223663100000003,86.0,25.45,72.08,0.0,1.0,0.0,1.0,0.0,28.0,0.328360461,87.0,26.68,78.11,0.0,1.0,0.0,1.0,0.0,29.0,0.356742304,75.0,26.24,82.57,0.0,1.0,0.0,1.0,0.0,30.0,0.38757733299999997,75.0,21.85,61.87,0.0,1.0,0.0,1.0,0.0,31.0,0.42107758799999995,83.0,21.74,59.91,0.0,1.0,0.0,1.0,0.0,32.0,0.457473439,90.0,22.18,60.32,0.0,1.0,0.0,1.0,0.0,33.0,0.497015165,83.0,23.22,58.08,0.0,1.0,0.0,1.0,0.0,34.0,0.539974682,87.0,23.98,64.29,0.0,1.0,0.0,1.0,0.0,35.0,0.586647405,92.0,23.11,66.93,0.0,1.0,0.0,1.0,0.0,36.0,0.637354286,91.0,25.74,71.17,0.0,1.0,0.0,1.0,0.0,37.0,0.692444018,97.0,25.42,71.63,0.004791667,1.0,0.0,1.0,0.0
37,28.0,0.328360461,87.0,26.68,78.11,0.0,1.0,0.0,1.0,0.0,29.0,0.356742304,75.0,26.24,82.57,0.0,1.0,0.0,1.0,0.0,30.0,0.38757733299999997,75.0,21.85,61.87,0.0,1.0,0.0,1.0,0.0,31.0,0.42107758799999995,83.0,21.74,59.91,0.0,1.0,0.0,1.0,0.0,32.0,0.457473439,90.0,22.18,60.32,0.0,1.0,0.0,1.0,0.0,33.0,0.497015165,83.0,23.22,58.08,0.0,1.0,0.0,1.0,0.0,34.0,0.539974682,87.0,23.98,64.29,0.0,1.0,0.0,1.0,0.0,35.0,0.586647405,92.0,23.11,66.93,0.0,1.0,0.0,1.0,0.0,36.0,0.637354286,91.0,25.74,71.17,0.0,1.0,0.0,1.0,0.0,37.0,0.692444018,97.0,25.42,71.63,0.004791667,1.0,0.0,1.0,0.0,38.0,0.752295431,96.0,23.8,69.71,0.0,1.0,0.0,1.0,0.0
38,29.0,0.356742304,75.0,26.24,82.57,0.0,1.0,0.0,1.0,0.0,30.0,0.38757733299999997,75.0,21.85,61.87,0.0,1.0,0.0,1.0,0.0,31.0,0.42107758799999995,83.0,21.74,59.91,0.0,1.0,0.0,1.0,0.0,32.0,0.457473439,90.0,22.18,60.32,0.0,1.0,0.0,1.0,0.0,33.0,0.497015165,83.0,23.22,58.08,0.0,1.0,0.0,1.0,0.0,34.0,0.539974682,87.0,23.98,64.29,0.0,1.0,0.0,1.0,0.0,35.0,0.586647405,92.0,23.11,66.93,0.0,1.0,0.0,1.0,0.0,36.0,0.637354286,91.0,25.74,71.17,0.0,1.0,0.0,1.0,0.0,37.0,0.692444018,97.0,25.42,71.63,0.004791667,1.0,0.0,1.0,0.0,38.0,0.752295431,96.0,23.8,69.71,0.0,1.0,0.0,1.0,0.0,39.0,0.817320103,95.0,24.23,64.81,0.0,1.0,0.0,1.0,0.0
39,30.0,0.38757733299999997,75.0,21.85,61.87,0.0,1.0,0.0,1.0,0.0,31.0,0.42107758799999995,83.0,21.74,59.91,0.0,1.0,0.0,1.0,0.0,32.0,0.457473439,90.0,22.18,60.32,0.0,1.0,0.0,1.0,0.0,33.0,0.497015165,83.0,23.22,58.08,0.0,1.0,0.0,1.0,0.0,34.0,0.539974682,87.0,23.98,64.29,0.0,1.0,0.0,1.0,0.0,35.0,0.586647405,92.0,23.11,66.93,0.0,1.0,0.0,1.0,0.0,36.0,0.637354286,91.0,25.74,71.17,0.0,1.0,0.0,1.0,0.0,37.0,0.692444018,97.0,25.42,71.63,0.004791667,1.0,0.0,1.0,0.0,38.0,0.752295431,96.0,23.8,69.71,0.0,1.0,0.0,1.0,0.0,39.0,0.817320103,95.0,24.23,64.81,0.0,1.0,0.0,1.0,0.0,40.0,0.8879651829999999,96.0,23.22,58.3,0.0,1.0,0.0,1.0,0.0
40,31.0,0.42107758799999995,83.0,21.74,59.91,0.0,1.0,0.0,1.0,0.0,32.0,0.457473439,90.0,22.18,60.32,0.0,1.0,0.0,1.0,0.0,33.0,0.497015165,83.0,23.22,58.08,0.0,1.0,0.0,1.0,0.0,34.0,0.539974682,87.0,23.98,64.29,0.0,1.0,0.0,1.0,0.0,35.0,0.586647405,92.0,23.11,66.93,0.0,1.0,0.0,1.0,0.0,36.0,0.637354286,91.0,25.74,71.17,0.0,1.0,0.0,1.0,0.0,37.0,0.692444018,97.0,25.42,71.63,0.004791667,1.0,0.0,1.0,0.0,38.0,0.752295431,96.0,23.8,69.71,0.0,1.0,0.0,1.0,0.0,39.0,0.817320103,95.0,24.23,64.81,0.0,1.0,0.0,1.0,0.0,40.0,0.8879651829999999,96.0,23.22,58.3,0.0,1.0,0.0,1.0,0.0,41.0,0.96471647,93.0,22.68,56.86,0.042083333,1.0,0.0,1.0,0.0
41,32.0,0.457473439,90.0,22.18,60.32,0.0,1.0,0.0,1.0,0.0,33.0,0.497015165,83.0,23.22,58.08,0.0,1.0,0.0,1.0,0.0,34.0,0.539974682,87.0,23.98,64.29,0.0,1.0,0.0,1.0,0.0,35.0,0.586647405,92.0,23.11,66.93,0.0,1.0,0.0,1.0,0.0,36.0,0.637354286,91.0,25.74,71.17,0.0,1.0,0.0,1.0,0.0,37.0,0.692444018,97.0,25.42,71.63,0.004791667,1.0,0.0,1.0,0.0,38.0,0.752295431,96.0,23.8,69.71,0.0,1.0,0.0,1.0,0.0,39.0,0.817320103,95.0,24.23,64.81,0.0,1.0,0.0,1.0,0.0,40.0,0.8879651829999999,96.0,23.22,58.3,0.0,1.0,0.0,1.0,0.0,41.0,0.96471647,93.0,22.68,56.86,0.042083333,1.0,0.0,1.0,0.0,42.0,1.048101755,85.0,24.19,70.81,0.0,1.0,0.0,1.0,0.0
42,33.0,0.497015165,83.0,23.22,58.08,0.0,1.0,0.0,1.0,0.0,34.0,0.539974682,87.0,23.98,64.29,0.0,1.0,0.0,1.0,0.0,35.0,0.586647405,92.0,23.11,66.93,0.0,1.0,0.0,1.0,0.0,36.0,0.637354286,91.0,25.74,71.17,0.0,1.0,0.0,1.0,0.0,37.0,0.692444018,97.0,25.42,71.63,0.004791667,1.0,0.0,1.0,0.0,38.0,0.752295431,96.0,23.8,69.71,0.0,1.0,0.0,1.0,0.0,39.0,0.817320103,95.0,24.23,64.81,0.0,1.0,0.0,1.0,0.0,40.0,0.8879651829999999,96.0,23.22,58.3,0.0,1.0,0.0,1.0,0.0,41.0,0.96471647,93.0,22.68,56.86,0.042083333,1.0,0.0,1.0,0.0,42.0,1.048101755,85.0,24.19,70.81,0.0,1.0,0.0,1.0,0.0,43.0,1.138694444,90.0,19.48,55.14,0.0,1.0,0.0,1.0,0.0
43,34.0,0.539974682,87.0,23.98,64.29,0.0,1.0,0.0,1.0,0.0,35.0,0.586647405,92.0,23.11,66.93,0.0,1.0,0.0,1.0,0.0,36.0,0.637354286,91.0,25.74,71.17,0.0,1.0,0.0,1.0,0.0,37.0,0.692444018,97.0,25.42,71.63,0.004791667,1.0,0.0,1.0,0.0,38.0,0.752295431,96.0,23.8,69.71,0.0,1.0,0.0,1.0,0.0,39.0,0.817320103,95.0,24.23,64.81,0.0,1.0,0.0,1.0,0.0,40.0,0.8879651829999999,96.0,23.22,58.3,0.0,1.0,0.0,1.0,0.0,41.0,0.96471647,93.0,22.68,56.86,0.042083333,1.0,0.0,1.0,0.0,42.0,1.048101755,85.0,24.19,70.81,0.0,1.0,0.0,1.0,0.0,43.0,1.138694444,90.0,19.48,55.14,0.0,1.0,0.0,1.0,0.0,44.0,1.237117502,98.0,21.17,43.67,0.0,1.0,0.0,1.0,0.0
44,35.0,0.586647405,92.0,23.11,66.93,0.0,1.0,0.0,1.0,0.0,36.0,0.637354286,91.0,25.74,71.17,0.0,1.0,0.0,1.0,0.0,37.0,0.692444018,97.0,25.42,71.63,0.004791667,1.0,0.0,1.0,0.0,38.0,0.752295431,96.0,23.8,69.71,0.0,1.0,0.0,1.0,0.0,39.0,0.817320103,95.0,24.23,64.81,0.0,1.0,0.0,1.0,0.0,40.0,0.8879651829999999,96.0,23.22,58.3,0.0,1.0,0.0,1.0,0.0,41.0,0.96471647,93.0,22.68,56.86,0.042083333,1.0,0.0,1.0,0.0,42.0,1.048101755,85.0,24.19,70.81,0.0,1.0,0.0,1.0,0.0,43.0,1.138694444,90.0,19.48,55.14,0.0,1.0,0.0,1.0,0.0,44.0,1.237117502,98.0,21.17,43.67,0.0,1.0,0.0,1.0,0.0,45.0,1.344047736,97.0,24.98,54.76,0.0,1.0,0.0,1.0,0.0
45,36.0,0.637354286,91.0,25.74,71.17,0.0,1.0,0.0,1.0,0.0,37.0,0.692444018,97.0,25.42,71.63,0.004791667,1.0,0.0,1.0,0.0,38.0,0.752295431,96.0,23.8,69.71,0.0,1.0,0.0,1.0,0.0,39.0,0.817320103,95.0,24.23,64.81,0.0,1.0,0.0,1.0,0.0,40.0,0.8879651829999999,96.0,23.22,58.3,0.0,1.0,0.0,1.0,0.0,41.0,0.96471647,93.0,22.68,56.86,0.042083333,1.0,0.0,1.0,0.0,42.0,1.048101755,85.0,24.19,70.81,0.0,1.0,0.0,1.0,0.0,43.0,1.138694444,90.0,19.48,55.14,0.0,1.0,0.0,1.0,0.0,44.0,1.237117502,98.0,21.17,43.67,0.0,1.0,0.0,1.0,0.0,45.0,1.344047736,97.0,24.98,54.76,0.0,1.0,0.0,1.0,0.0,46.0,1.460220434,97.0,28.76,73.05,0.0,1.0,0.0,1.0,0.0
46,37.0,0.692444018,97.0,25.42,71.63,0.004791667,1.0,0.0,1.0,0.0,38.0,0.752295431,96.0,23.8,69.71,0.0,1.0,0.0,1.0,0.0,39.0,0.817320103,95.0,24.23,64.81,0.0,1.0,0.0,1.0,0.0,40.0,0.8879651829999999,96.0,23.22,58.3,0.0,1.0,0.0,1.0,0.0,41.0,0.96471647,93.0,22.68,56.86,0.042083333,1.0,0.0,1.0,0.0,42.0,1.048101755,85.0,24.19,70.81,0.0,1.0,0.0,1.0,0.0,43.0,1.138694444,90.0,19.48,55.14,0.0,1.0,0.0,1.0,0.0,44.0,1.237117502,98.0,21.17,43.67,0.0,1.0,0.0,1.0,0.0,45.0,1.344047736,97.0,24.98,54.76,0.0,1.0,0.0,1.0,0.0,46.0,1.460220434,97.0,28.76,73.05,0.0,1.0,0.0,1.0,0.0,47.0,1.5864344069999998,90.0,26.35,63.78,0.0,1.0,0.0,1.0,0.0
47,38.0,0.752295431,96.0,23.8,69.71,0.0,1.0,0.0,1.0,0.0,39.0,0.817320103,95.0,24.23,64.81,0.0,1.0,0.0,1.0,0.0,40.0,0.8879651829999999,96.0,23.22,58.3,0.0,1.0,0.0,1.0,0.0,41.0,0.96471647,93.0,22.68,56.86,0.042083333,1.0,0.0,1.0,0.0,42.0,1.048101755,85.0,24.19,70.81,0.0,1.0,0.0,1.0,0.0,43.0,1.138694444,90.0,19.48,55.14,0.0,1.0,0.0,1.0,0.0,44.0,1.237117502,98.0,21.17,43.67,0.0,1.0,0.0,1.0,0.0,45.0,1.344047736,97.0,24.98,54.76,0.0,1.0,0.0,1.0,0.0,46.0,1.460220434,97.0,28.76,73.05,0.0,1.0,0.0,1.0,0.0,47.0,1.5864344069999998,90.0,26.35,63.78,0.0,1.0,0.0,1.0,0.0,48.0,1.723557438,95.0,27.58,77.98,0.0,1.0,0.0,1.0,0.0
48,39.0,0.817320103,95.0,24.23,64.81,0.0,1.0,0.0,1.0,0.0,40.0,0.8879651829999999,96.0,23.22,58.3,0.0,1.0,0.0,1.0,0.0,41.0,0.96471647,93.0,22.68,56.86,0.042083333,1.0,0.0,1.0,0.0,42.0,1.048101755,85.0,24.19,70.81,0.0,1.0,0.0,1.0,0.0,43.0,1.138694444,90.0,19.48,55.14,0.0,1.0,0.0,1.0,0.0,44.0,1.237117502,98.0,21.17,43.67,0.0,1.0,0.0,1.0,0.0,45.0,1.344047736,97.0,24.98,54.76,0.0,1.0,0.0,1.0,0.0,46.0,1.460220434,97.0,28.76,73.05,0.0,1.0,0.0,1.0,0.0,47.0,1.5864344069999998,90.0,26.35,63.78,0.0,1.0,0.0,1.0,0.0,48.0,1.723557438,95.0,27.58,77.98,0.0,1.0,0.0,1.0,0.0,49.0,1.872532156,97.0,24.48,66.61,0.0,1.0,0.0,1.0,0.0
49,40.0,0.8879651829999999,96.0,23.22,58.3,0.0,1.0,0.0,1.0,0.0,41.0,0.96471647,93.0,22.68,56.86,0.042083333,1.0,0.0,1.0,0.0,42.0,1.048101755,85.0,24.19,70.81,0.0,1.0,0.0,1.0,0.0,43.0,1.138694444,90.0,19.48,55.14,0.0,1.0,0.0,1.0,0.0,44.0,1.237117502,98.0,21.17,43.67,0.0,1.0,0.0,1.0,0.0,45.0,1.344047736,97.0,24.98,54.76,0.0,1.0,0.0,1.0,0.0,46.0,1.460220434,97.0,28.76,73.05,0.0,1.0,0.0,1.0,0.0,47.0,1.5864344069999998,90.0,26.35,63.78,0.0,1.0,0.0,1.0,0.0,48.0,1.723557438,95.0,27.58,77.98,0.0,1.0,0.0,1.0,0.0,49.0,1.872532156,97.0,24.48,66.61,0.0,1.0,0.0,1.0,0.0,50.0,2.034382322,100.0,26.71,75.09,0.0,1.0,0.0,1.0,0.0
50,41.0,0.96471647,93.0,22.68,56.86,0.042083333,1.0,0.0,1.0,0.0,42.0,1.048101755,85.0,24.19,70.81,0.0,1.0,0.0,1.0,0.0,43.0,1.138694444,90.0,19.48,55.14,0.0,1.0,0.0,1.0,0.0,44.0,1.237117502,98.0,21.17,43.67,0.0,1.0,0.0,1.0,0.0,45.0,1.344047736,97.0,24.98,54.76,0.0,1.0,0.0,1.0,0.0,46.0,1.460220434,97.0,28.76,73.05,0.0,1.0,0.0,1.0,0.0,47.0,1.5864344069999998,90.0,26.35,63.78,0.0,1.0,0.0,1.0,0.0,48.0,1.723557438,95.0,27.58,77.98,0.0,1.0,0.0,1.0,0.0,49.0,1.872532156,97.0,24.48,66.61,0.0,1.0,0.0,1.0,0.0,50.0,2.034382322,100.0,26.71,75.09,0.0,1.0,0.0,1.0,0.0,51.0,2.210219426,99.0,28.08,77.35,0.0,1.0,0.0,1.0,0.0
51,42.0,1.048101755,85.0,24.19,70.81,0.0,1.0,0.0,1.0,0.0,43.0,1.138694444,90.0,19.48,55.14,0.0,1.0,0.0,1.0,0.0,44.0,1.237117502,98.0,21.17,43.67,0.0,1.0,0.0,1.0,0.0,45.0,1.344047736,97.0,24.98,54.76,0.0,1.0,0.0,1.0,0.0,46.0,1.460220434,97.0,28.76,73.05,0.0,1.0,0.0,1.0,0.0,47.0,1.5864344069999998,90.0,26.35,63.78,0.0,1.0,0.0,1.0,0.0,48.0,1.723557438,95.0,27.58,77.98,0.0,1.0,0.0,1.0,0.0,49.0,1.872532156,97.0,24.48,66.61,0.0,1.0,0.0,1.0,0.0,50.0,2.034382322,100.0,26.71,75.09,0.0,1.0,0.0,1.0,0.0,51.0,2.210219426,99.0,28.08,77.35,0.0,1.0,0.0,1.0,0.0,52.0,2.401249383,92.0,27.94,84.96,0.015,1.0,0.0,1.0,0.0
52,43.0,1.138694444,90.0,19.48,55.14,0.0,1.0,0.0,1.0,0.0,44.0,1.237117502,98.0,21.17,43.67,0.0,1.0,0.0,1.0,0.0,45.0,1.344047736,97.0,24.98,54.76,0.0,1.0,0.0,1.0,0.0,46.0,1.460220434,97.0,28.76,73.05,0.0,1.0,0.0,1.0,0.0,47.0,1.5864344069999998,90.0,26.35,63.78,0.0,1.0,0.0,1.0,0.0,48.0,1.723557438,95.0,27.58,77.98,0.0,1.0,0.0,1.0,0.0,49.0,1.872532156,97.0,24.48,66.61,0.0,1.0,0.0,1.0,0.0,50.0,2.034382322,100.0,26.71,75.09,0.0,1.0,0.0,1.0,0.0,51.0,2.210219426,99.0,28.08,77.35,0.0,1.0,0.0,1.0,0.0,52.0,2.401249383,92.0,27.94,84.96,0.015,1.0,0.0,1.0,0.0,53.0,2.6087787469999997,96.0,27.83,78.4,0.0058333330000000004,1.0,0.0,1.0,0.0
53,44.0,1.237117502,98.0,21.17,43.67,0.0,1.0,0.0,1.0,0.0,45.0,1.344047736,97.0,24.98,54.76,0.0,1.0,0.0,1.0,0.0,46.0,1.460220434,97.0,28.76,73.05,0.0,1.0,0.0,1.0,0.0,47.0,1.5864344069999998,90.0,26.35,63.78,0.0,1.0,0.0,1.0,0.0,48.0,1.723557438,95.0,27.58,77.98,0.0,1.0,0.0,1.0,0.0,49.0,1.872532156,97.0,24.48,66.61,0.0,1.0,0.0,1.0,0.0,50.0,2.034382322,100.0,26.71,75.09,0.0,1.0,0.0,1.0,0.0,51.0,2.210219426,99.0,28.08,77.35,0.0,1.0,0.0,1.0,0.0,52.0,2.401249383,92.0,27.94,84.96,0.015,1.0,0.0,1.0,0.0,53.0,2.6087787469999997,96.0,27.83,78.4,0.0058333330000000004,1.0,0.0,1.0,0.0,54.0,2.834219178,100.0,23.87,65.5,0.007083333000000001,1.0,0.0,1.0,0.0
54,45.0,1.344047736,97.0,24.98,54.76,0.0,1.0,0.0,1.0,0.0,46.0,1.460220434,97.0,28.76,73.05,0.0,1.0,0.0,1.0,0.0,47.0,1.5864344069999998,90.0,26.35,63.78,0.0,1.0,0.0,1.0,0.0,48.0,1.723557438,95.0,27.58,77.98,0.0,1.0,0.0,1.0,0.0,49.0,1.872532156,97.0,24.48,66.61,0.0,1.0,0.0,1.0,0.0,50.0,2.034382322,100.0,26.71,75.09,0.0,1.0,0.0,1.0,0.0,51.0,2.210219426,99.0,28.08,77.35,0.0,1.0,0.0,1.0,0.0,52.0,2.401249383,92.0,27.94,84.96,0.015,1.0,0.0,1.0,0.0,53.0,2.6087787469999997,96.0,27.83,78.4,0.0058333330000000004,1.0,0.0,1.0,0.0,54.0,2.834219178,100.0,23.87,65.5,0.007083333000000001,1.0,0.0,1.0,0.0,55.0,3.079087298,87.0,21.85,58.55,0.014791667,1.0,0.0,1.0,0.0
55,46.0,1.460220434,97.0,28.76,73.05,0.0,1.0,0.0,1.0,0.0,47.0,1.5864344069999998,90.0,26.35,63.78,0.0,1.0,0.0,1.0,0.0,48.0,1.723557438,95.0,27.58,77.98,0.0,1.0,0.0,1.0,0.0,49.0,1.872532156,97.0,24.48,66.61,0.0,1.0,0.0,1.0,0.0,50.0,2.034382322,100.0,26.71,75.09,0.0,1.0,0.0,1.0,0.0,51.0,2.210219426,99.0,28.08,77.35,0.0,1.0,0.0,1.0,0.0,52.0,2.401249383,92.0,27.94,84.96,0.015,1.0,0.0,1.0,0.0,53.0,2.6087787469999997,96.0,27.83,78.4,0.0058333330000000004,1.0,0.0,1.0,0.0,54.0,2.834219178,100.0,23.87,65.5,0.007083333000000001,1.0,0.0,1.0,0.0,55.0,3.079087298,87.0,21.85,58.55,0.014791667,1.0,0.0,1.0,0.0,56.0,3.3449936630000003,93.0,22.25,54.75,0.0,1.0,0.0,1.0,0.0
56,47.0,1.5864344069999998,90.0,26.35,63.78,0.0,1.0,0.0,1.0,0.0,48.0,1.723557438,95.0,27.58,77.98,0.0,1.0,0.0,1.0,0.0,49.0,1.872532156,97.0,24.48,66.61,0.0,1.0,0.0,1.0,0.0,50.0,2.034382322,100.0,26.71,75.09,0.0,1.0,0.0,1.0,0.0,51.0,2.210219426,99.0,28.08,77.35,0.0,1.0,0.0,1.0,0.0,52.0,2.401249383,92.0,27.94,84.96,0.015,1.0,0.0,1.0,0.0,53.0,2.6087787469999997,96.0,27.83,78.4,0.0058333330000000004,1.0,0.0,1.0,0.0,54.0,2.834219178,100.0,23.87,65.5,0.007083333000000001,1.0,0.0,1.0,0.0,55.0,3.079087298,87.0,21.85,58.55,0.014791667,1.0,0.0,1.0,0.0,56.0,3.3449936630000003,93.0,22.25,54.75,0.0,1.0,0.0,1.0,0.0,57.0,3.6336071289999996,93.0,25.74,62.45,0.026041667,1.0,0.0,1.0,0.0
57,48.0,1.723557438,95.0,27.58,77.98,0.0,1.0,0.0,1.0,0.0,49.0,1.872532156,97.0,24.48,66.61,0.0,1.0,0.0,1.0,0.0,50.0,2.034382322,100.0,26.71,75.09,0.0,1.0,0.0,1.0,0.0,51.0,2.210219426,99.0,28.08,77.35,0.0,1.0,0.0,1.0,0.0,52.0,2.401249383,92.0,27.94,84.96,0.015,1.0,0.0,1.0,0.0,53.0,2.6087787469999997,96.0,27.83,78.4,0.0058333330000000004,1.0,0.0,1.0,0.0,54.0,2.834219178,100.0,23.87,65.5,0.007083333000000001,1.0,0.0,1.0,0.0,55.0,3.079087298,87.0,21.85,58.55,0.014791667,1.0,0.0,1.0,0.0,56.0,3.3449936630000003,93.0,22.25,54.75,0.0,1.0,0.0,1.0,0.0,57.0,3.6336071289999996,93.0,25.74,62.45,0.026041667,1.0,0.0,1.0,0.0,58.0,3.9465646860000003,89.0,26.5,64.86,0.001428571,1.0,0.0,1.0,0.0
58,49.0,1.872532156,97.0,24.48,66.61,0.0,1.0,0.0,1.0,0.0,50.0,2.034382322,100.0,26.71,75.09,0.0,1.0,0.0,1.0,0.0,51.0,2.210219426,99.0,28.08,77.35,0.0,1.0,0.0,1.0,0.0,52.0,2.401249383,92.0,27.94,84.96,0.015,1.0,0.0,1.0,0.0,53.0,2.6087787469999997,96.0,27.83,78.4,0.0058333330000000004,1.0,0.0,1.0,0.0,54.0,2.834219178,100.0,23.87,65.5,0.007083333000000001,1.0,0.0,1.0,0.0,55.0,3.079087298,87.0,21.85,58.55,0.014791667,1.0,0.0,1.0,0.0,56.0,3.3449936630000003,93.0,22.25,54.75,0.0,1.0,0.0,1.0,0.0,57.0,3.6336071289999996,93.0,25.74,62.45,0.026041667,1.0,0.0,1.0,0.0,58.0,3.9465646860000003,89.0,26.5,64.86,0.001428571,1.0,0.0,1.0,0.0,59.0,4.285261958,90.0,23.76,60.19,0.014166666999999999,1.0,0.0,1.0,0.0
59,50.0,2.034382322,100.0,26.71,75.09,0.0,1.0,0.0,1.0,0.0,51.0,2.210219426,99.0,28.08,77.35,0.0,1.0,0.0,1.0,0.0,52.0,2.401249383,92.0,27.94,84.96,0.015,1.0,0.0,1.0,0.0,53.0,2.6087787469999997,96.0,27.83,78.4,0.0058333330000000004,1.0,0.0,1.0,0.0,54.0,2.834219178,100.0,23.87,65.5,0.007083333000000001,1.0,0.0,1.0,0.0,55.0,3.079087298,87.0,21.85,58.55,0.014791667,1.0,0.0,1.0,0.0,56.0,3.3449936630000003,93.0,22.25,54.75,0.0,1.0,0.0,1.0,0.0,57.0,3.6336071289999996,93.0,25.74,62.45,0.026041667,1.0,0.0,1.0,0.0,58.0,3.9465646860000003,89.0,26.5,64.86,0.001428571,1.0,0.0,1.0,0.0,59.0,4.285261958,90.0,23.76,60.19,0.014166666999999999,1.0,0.0,1.0,0.0,60.0,4.650384795,78.0,24.05,56.19,0.054583333,1.0,0.0,1.0,0.0
60,51.0,2.210219426,99.0,28.08,77.35,0.0,1.0,0.0,1.0,0.0,52.0,2.401249383,92.0,27.94,84.96,0.015,1.0,0.0,1.0,0.0,53.0,2.6087787469999997,96.0,27.83,78.4,0.0058333330000000004,1.0,0.0,1.0,0.0,54.0,2.834219178,100.0,23.87,65.5,0.007083333000000001,1.0,0.0,1.0,0.0,55.0,3.079087298,87.0,21.85,58.55,0.014791667,1.0,0.0,1.0,0.0,56.0,3.3449936630000003,93.0,22.25,54.75,0.0,1.0,0.0,1.0,0.0,57.0,3.6336071289999996,93.0,25.74,62.45,0.026041667,1.0,0.0,1.0,0.0,58.0,3.9465646860000003,89.0,26.5,64.86,0.001428571,1.0,0.0,1.0,0.0,59.0,4.285261958,90.0,23.76,60.19,0.014166666999999999,1.0,0.0,1.0,0.0,60.0,4.650384795,78.0,24.05,56.19,0.054583333,1.0,0.0,1.0,0.0,61.0,5.040885718,85.0,23.69,53.06,0.0,1.0,0.0,1.0,0.0
61,52.0,2.401249383,92.0,27.94,84.96,0.015,1.0,0.0,1.0,0.0,53.0,2.6087787469999997,96.0,27.83,78.4,0.0058333330000000004,1.0,0.0,1.0,0.0,54.0,2.834219178,100.0,23.87,65.5,0.007083333000000001,1.0,0.0,1.0,0.0,55.0,3.079087298,87.0,21.85,58.55,0.014791667,1.0,0.0,1.0,0.0,56.0,3.3449936630000003,93.0,22.25,54.75,0.0,1.0,0.0,1.0,0.0,57.0,3.6336071289999996,93.0,25.74,62.45,0.026041667,1.0,0.0,1.0,0.0,58.0,3.9465646860000003,89.0,26.5,64.86,0.001428571,1.0,0.0,1.0,0.0,59.0,4.285261958,90.0,23.76,60.19,0.014166666999999999,1.0,0.0,1.0,0.0,60.0,4.650384795,78.0,24.05,56.19,0.054583333,1.0,0.0,1.0,0.0,61.0,5.040885718,85.0,23.69,53.06,0.0,1.0,0.0,1.0,0.0,62.0,5.4517934839999995,80.0,25.45,62.67,0.0,1.0,0.0,1.0,0.0
62,53.0,2.6087787469999997,96.0,27.83,78.4,0.0058333330000000004,1.0,0.0,1.0,0.0,54.0,2.834219178,100.0,23.87,65.5,0.007083333000000001,1.0,0.0,1.0,0.0,55.0,3.079087298,87.0,21.85,58.55,0.014791667,1.0,0.0,1.0,0.0,56.0,3.3449936630000003,93.0,22.25,54.75,0.0,1.0,0.0,1.0,0.0,57.0,3.6336071289999996,93.0,25.74,62.45,0.026041667,1.0,0.0,1.0,0.0,58.0,3.9465646860000003,89.0,26.5,64.86,0.001428571,1.0,0.0,1.0,0.0,59.0,4.285261958,90.0,23.76,60.19,0.014166666999999999,1.0,0.0,1.0,0.0,60.0,4.650384795,78.0,24.05,56.19,0.054583333,1.0,0.0,1.0,0.0,61.0,5.040885718,85.0,23.69,53.06,0.0,1.0,0.0,1.0,0.0,62.0,5.4517934839999995,80.0,25.45,62.67,0.0,1.0,0.0,1.0,0.0,63.0,5.86966628,94.0,27.4,80.82,0.0,1.0,0.0,1.0,0.0
